date,home_team,away_team,tournament,neutral,result,home_ranking,away_ranking,ranking_diff,home_elo,away_elo,elo_diff,home_squad_age,away_squad_age,home_market_value,away_market_value,market_value_ratio,home_form_win_rate,home_form_pts_rate,home_form_gf,home_form_ga,home_form_gd,away_form_win_rate,away_form_pts_rate,away_form_gf,away_form_ga,away_form_gd,h2h_matches,h2h_home_wins,h2h_away_wins,h2h_draws,home_days_rest,away_days_rest,is_world_cup
2010-03-03,Tanzania,Uganda,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.4,0.4,6,4,2,0.8,0.8666666666666667,7,1,6,10,2,6,2,58,80,0
2010-03-03,Turkey,Honduras,Friendly,0,HOME,42.0,,,1902.0,,,27.0,28.59,508200000.0,21000000.0,24.2,0.6,0.6666666666666666,10,5,5,0.6,0.6,9,7,2,1,1,0,0,140,39,0
2010-03-03,Uzbekistan,United Arab Emirates,AFC Asian Cup qualification,0,AWAY,62.0,,38.0,1727.0,,227.0,25.6,,14850000.0,,,0.4,0.4666666666666667,6,4,2,0.4,0.5333333333333333,4,2,2,9,2,5,2,105,56,0
2010-03-03,Venezuela,Panama,Friendly,0,AWAY,,53.0,-47.0,,1737.0,-237.0,,25.4,,5300000.0,0.0,0.2,0.4,6,5,1,0.2,0.26666666666666666,8,7,1,10,7,1,2,29,42,0
2010-03-03,Wales,Sweden,Friendly,0,AWAY,,39.0,,,1719.0,,26.4,27.1,160150000.0,495980000.0,0.32289608451953705,0.4,0.4,8,7,1,0.4,0.4666666666666667,6,4,2,5,0,4,1,109,39,0
2010-03-03,Zimbabwe,Malawi,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,14,-10,0.2,0.3333333333333333,5,6,-1,10,3,4,3,35,44,0
2010-03-03,Slovakia,Norway,Friendly,0,AWAY,,44.0,,,1912.0,,28.6,26.0,130050000.0,502900000.0,0.2586001193080135,0.6,0.6,5,4,1,0.8,0.8666666666666667,9,2,7,1,0,1,0,106,109,0
2010-03-03,Luxembourg,Azerbaijan,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.13333333333333333,2,13,-11,0.6,0.6666666666666666,7,2,5,0,0,0,0,109,6,0
2010-03-03,Libya,Mali,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,4,6,-2,0.2,0.3333333333333333,7,7,0,4,1,3,0,56,44,0
2010-03-03,Kazakhstan,Moldova,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.2,5,13,-8,0.2,0.3333333333333333,8,8,0,1,0,1,0,140,140,0
2010-03-03,Algeria,Serbia,Friendly,0,AWAY,36.0,,,1743.0,,,26.4,26.9,229100000.0,294500000.0,0.7779286926994906,0.4,0.4666666666666667,4,7,-3,0.6,0.6666666666666666,9,3,6,1,0,1,0,32,105,0
2010-03-03,Angola,Latvia,Friendly,0,DRAW,,,,,,,29.2,,52700000.0,,,0.2,0.4,7,6,1,0.2,0.26666666666666666,8,12,-4,0,0,0,0,38,40,0
2010-03-03,Armenia,Belarus,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.2,4,11,-7,0.2,0.3333333333333333,5,5,0,4,1,2,1,140,105,0
2010-03-03,Australia,Indonesia,AFC Asian Cup qualification,0,HOME,26.0,,74.0,1783.0,,283.0,27.5,,32850000.0,,,0.4,0.5333333333333333,6,6,0,0.0,0.13333333333333333,4,8,-4,10,6,1,3,56,56,0
2010-03-03,Austria,Denmark,Friendly,0,HOME,23.0,,,1827.0,,,28.0,27.2,231900000.0,353000000.0,0.6569405099150142,0.4,0.4666666666666667,8,11,-3,0.4,0.5333333333333333,5,3,2,7,3,3,1,105,105,0
2010-03-03,Belgium,Croatia,Friendly,0,AWAY,9.0,11.0,2.0,1867.0,1930.0,-63.0,27.1,28.5,442200000.0,258500000.0,1.7106382978723405,0.6,0.6,8,4,4,0.8,0.8,12,8,4,4,1,2,1,106,109,0
2010-03-03,Bosnia and Herzegovina,Ghana,Friendly,0,HOME,52.0,65.0,13.0,1594.0,1503.0,91.0,26.9,25.1,117800000.0,164900000.0,0.7143723468768951,0.2,0.26666666666666666,5,8,-3,0.6,0.6,4,4,0,0,0,0,0,105,31,0
2010-03-03,Cyprus,Iceland,Friendly,0,DRAW,,,,,,,,28.58,,75380000.0,0.0,0.2,0.26666666666666666,9,13,-4,0.4,0.5333333333333333,6,4,2,2,0,1,1,140,109,0
2010-03-03,El Salvador,Guatemala,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.2,4,9,-5,0.0,0.06666666666666667,1,8,-7,10,0,7,3,7,180,0
2010-03-03,England,Egypt,Friendly,0,HOME,4.0,29.0,25.0,2020.0,1689.0,331.0,26.8,28.9,1300000000.0,136200000.0,9.544787077826726,0.6,0.6,10,4,6,1.0,1.0,12,1,11,2,2,0,0,109,31,0
2010-03-03,Albania,Northern Ireland,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.4,9,7,2,0.0,0.2,2,5,-3,8,1,5,2,109,109,0
2010-03-03,Georgia,Estonia,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.0,0.0,4,15,-11,0.4,0.4666666666666667,3,5,-2,3,1,1,1,140,63,0
2010-03-03,Jordan,Singapore,AFC Asian Cup qualification,0,HOME,68.0,,32.0,1690.0,,190.0,28.5,,9300000.0,,,0.2,0.3333333333333333,3,5,-2,0.2,0.2,4,14,-10,3,2,1,0,6,39,0
2010-03-03,Côte d'Ivoire,South Korea,Friendly,1,AWAY,33.0,25.0,-8.0,1676.0,1752.0,-76.0,26.6,27.5,370800000.0,118800000.0,3.121212121212121,0.6,0.6666666666666666,8,4,4,0.8,0.8,11,4,7,0,0,0,0,38,17,0
2010-03-03,Italy,Cameroon,Friendly,1,DRAW,,,,,,,27.9,26.3,323000000.0,155000000.0,2.0838709677419356,0.6,0.7333333333333333,8,4,4,0.4,0.4666666666666667,9,9,0,2,1,0,1,105,37,0
2010-03-03,Iran,Thailand,AFC Asian Cup qualification,0,HOME,21.0,,79.0,1760.0,,260.0,29.2,,34250000.0,,,0.4,0.4,7,7,0,0.4,0.4666666666666667,5,4,1,10,7,0,3,56,42,0
2010-03-03,Japan,Bahrain,AFC Asian Cup qualification,0,HOME,18.0,,82.0,1904.0,,404.0,26.4,,223500000.0,,,0.4,0.5333333333333333,7,5,2,0.4,0.4,9,8,1,9,7,2,0,17,6,0
2010-03-03,Hong Kong,Yemen,AFC Asian Cup qualification,0,DRAW,,,0.0,,,0.0,,,,,,0.0,0.0,0,18,-18,0.4,0.4,8,6,2,2,1,1,0,17,4,0
2010-03-03,Greece,Senegal,Friendly,0,AWAY,,14.0,,,1878.0,,28.51,27.4,80000000.0,405900000.0,0.1970928800197093,0.6,0.7333333333333333,9,4,5,0.2,0.3333333333333333,4,7,-3,0,0,0,0,105,140,0
2010-03-03,Germany,Argentina,Friendly,0,AWAY,10.0,3.0,-7.0,1923.0,2113.0,-190.0,26.6,27.9,828000000.0,575000000.0,1.44,0.6,0.7333333333333333,10,3,7,0.6,0.6,9,9,0,10,2,5,3,105,21,0
2010-03-03,Hungary,Russia,Friendly,0,DRAW,,,,,,,,28.84,,161640000.0,0.0,0.2,0.2,2,9,-7,0.4,0.4666666666666667,6,5,1,10,1,6,3,109,105,0
2010-03-03,France,Spain,Friendly,0,AWAY,1.0,2.0,1.0,2081.0,2165.0,-84.0,26.7,27.2,1290000000.0,1150000000.0,1.1217391304347826,0.6,0.7333333333333333,11,3,8,1.0,1.0,17,5,12,10,7,2,1,105,105,0
2010-03-06,Venezuela,North Korea,Friendly,0,HOME,,,,,,,,25.3,,6900000.0,0.0,0.2,0.3333333333333333,5,5,0,0.4,0.5333333333333333,11,3,8,0,0,0,0,3,9,0
2010-03-07,Niger,Benin,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.2,6,14,-8,0.4,0.4666666666666667,5,6,-1,10,3,4,3,180,46,0
2010-03-11,Padania,Provence,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,1.0,1.0,11,1,10,0.6,0.6666666666666666,12,14,-2,1,1,0,0,180,180,0
2010-03-17,Mexico,North Korea,Friendly,0,HOME,15.0,,,1860.0,,,25.6,25.3,142100000.0,6900000.0,20.594202898550726,0.6,0.6666666666666666,14,5,9,0.4,0.5333333333333333,12,4,8,0,0,0,0,14,11,0
2010-03-20,Alderney,Jersey,Muratti Vase,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.0,2,23,-21,1.0,1.0,10,2,8,10,0,10,0,180,180,0
2010-03-21,Namibia,Botswana,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.2,0.4,6,3,3,0.6,0.6666666666666666,4,1,3,10,1,5,4,18,18,0
2010-03-21,Iceland,Faroe Islands,Friendly,0,HOME,,,,,,,28.58,,75380000.0,,,0.4,0.5333333333333333,5,3,2,0.2,0.2,4,13,-9,10,9,1,0,18,158,0
2010-03-24,Martinique,Haiti,Friendly,0,DRAW,,83.0,-17.0,,1532.0,-32.0,,27.6,,38750000.0,0.0,0.2,0.3333333333333333,4,6,-2,0.2,0.26666666666666666,5,9,-4,10,3,4,3,180,180,0
2010-03-24,Mexico,Iceland,Friendly,1,DRAW,15.0,,,1860.0,,,25.6,28.58,142100000.0,75380000.0,1.8851154152295038,0.8,0.8666666666666667,15,4,11,0.4,0.5333333333333333,4,2,2,1,0,0,1,7,3,0
2010-03-31,Chile,Venezuela,Friendly,0,DRAW,,,,,,,28.0,,139000000.0,,,1.0,1.0,11,5,6,0.2,0.3333333333333333,4,5,-1,10,8,1,1,70,25,0
2010-03-31,Paraguay,South Africa,Friendly,0,DRAW,64.0,60.0,-4.0,1833.0,1524.0,309.0,28.3,26.3,123950000.0,44450000.0,2.7885264341957257,0.2,0.26666666666666666,3,7,-4,0.2,0.4,4,2,2,2,0,1,1,133,28,0
2010-04-03,St. Kitts and Nevis,Guadeloupe,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.2,0.26666666666666666,7,7,0,0.6,0.6,7,9,-2,3,2,1,0,32,32,0
2010-04-03,Occitania,Monaco,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,7,8,-1,0.2,0.26666666666666666,8,42,-34,5,0,2,3,180,180,0
2010-04-07,Japan,Serbia,Friendly,0,AWAY,18.0,,,1904.0,,,26.4,26.9,223500000.0,294500000.0,0.7589134125636672,0.4,0.5333333333333333,6,3,3,0.8,0.8,11,2,9,5,3,2,0,35,35,0
2010-04-21,Honduras,Venezuela,Friendly,0,AWAY,,,,,,,28.59,,21000000.0,,,0.6,0.6,7,6,1,0.2,0.4,3,3,0,6,1,3,2,49,21,0
2010-04-22,South Africa,North Korea,Friendly,1,DRAW,60.0,,,1524.0,,,26.3,25.3,44450000.0,6900000.0,6.442028985507246,0.2,0.4666666666666667,5,2,3,0.4,0.4666666666666667,12,5,7,0,0,0,0,22,36,0
2010-04-28,South Africa,Jamaica,Friendly,1,HOME,60.0,,40.0,1524.0,,24.0,26.3,,44450000.0,,,0.2,0.4666666666666667,5,2,3,0.4,0.5333333333333333,3,2,1,4,0,0,4,6,77,0
2010-05-05,Argentina,Haiti,Friendly,0,HOME,3.0,83.0,80.0,2113.0,1532.0,581.0,27.9,27.6,575000000.0,38750000.0,14.838709677419354,0.6,0.6,9,9,0,0.2,0.3333333333333333,4,7,-3,1,1,0,0,63,42,0
2010-05-05,Chile,Trinidad and Tobago,Friendly,0,HOME,,,,,,,28.0,24.6,139000000.0,10100000.0,13.762376237623762,0.8,0.8666666666666667,7,3,4,0.2,0.26666666666666666,4,11,-7,0,0,0,0,35,180,0
2010-05-07,Mexico,Ecuador,Friendly,1,DRAW,15.0,24.0,9.0,1860.0,1933.0,-73.0,25.6,25.2,142100000.0,349580000.0,0.40648778534241087,0.6,0.7333333333333333,11,3,8,0.2,0.26666666666666666,4,6,-2,10,8,0,2,44,180,0
2010-05-08,Jersey,Guernsey,Muratti Vase,0,AWAY,,,0.0,,,0.0,,,,,,1.0,1.0,12,2,10,0.6,0.6666666666666666,15,2,13,10,5,0,5,49,180,0
2010-05-10,Mexico,Senegal,Friendly,1,HOME,15.0,14.0,-1.0,1860.0,1878.0,-18.0,25.6,27.4,142100000.0,405900000.0,0.3500862281350086,0.6,0.7333333333333333,9,1,8,0.4,0.5333333333333333,6,5,1,0,0,0,0,3,68,0
2010-05-12,Yemen,Malawi,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,8,5,3,0.2,0.26666666666666666,5,7,-2,0,0,0,0,70,70,0
2010-05-13,Mexico,Angola,Friendly,1,HOME,15.0,,,1860.0,,,25.6,29.2,142100000.0,52700000.0,2.6963946869070208,0.6,0.7333333333333333,5,1,4,0.2,0.4,7,6,1,1,0,0,1,3,71,0
2010-05-13,Germany,Malta,Friendly,0,HOME,10.0,,90.0,1923.0,,423.0,26.6,,828000000.0,,,0.4,0.5333333333333333,8,4,4,0.0,0.0,3,13,-10,8,7,0,1,71,71,0
2010-05-15,Paraguay,North Korea,Friendly,1,HOME,64.0,,,1833.0,,,28.3,25.3,123950000.0,6900000.0,17.963768115942027,0.0,0.13333333333333333,2,7,-5,0.2,0.3333333333333333,8,5,3,0,0,0,0,45,23,0
2010-05-16,South Korea,Ecuador,Friendly,0,HOME,25.0,24.0,-1.0,1752.0,1933.0,-181.0,27.5,25.2,118800000.0,349580000.0,0.3398363750786658,0.8,0.8,11,4,7,0.2,0.26666666666666666,4,6,-2,1,0,1,0,74,9,0
2010-05-16,Mexico,Chile,Friendly,0,HOME,15.0,,,1860.0,,,25.6,28.0,142100000.0,139000000.0,1.0223021582733813,0.6,0.7333333333333333,4,1,3,0.8,0.8666666666666667,8,3,5,10,5,3,2,3,11,0
2010-05-16,South Africa,Thailand,Friendly,0,HOME,60.0,,40.0,1524.0,,24.0,26.3,,44450000.0,,,0.4,0.6,7,2,5,0.4,0.4666666666666667,5,4,1,0,0,0,0,18,74,0
2010-05-18,Yemen,Oman,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,7,2,5,0.4,0.4666666666666667,6,5,1,5,0,3,2,6,76,0
2010-05-19,Corsica,Brittany,Corsica Cup,0,HOME,,,0.0,,,0.0,,,,,,0.3333333333333333,0.4444444444444444,3,2,1,0.4,0.6,9,5,4,0,0,0,0,180,180,0
2010-05-19,Austria,Croatia,Friendly,0,AWAY,23.0,11.0,-12.0,1827.0,1930.0,-103.0,28.0,28.5,231900000.0,258500000.0,0.8970986460348163,0.4,0.4666666666666667,7,11,-4,0.8,0.8,12,8,4,4,0,4,0,77,77,0
2010-05-19,Belgium,Bulgaria,Friendly,0,HOME,9.0,,91.0,1867.0,,367.0,27.1,,442200000.0,,,0.6,0.6,7,3,4,0.4,0.4,11,11,0,10,4,4,2,77,77,0
2010-05-19,Gabon,Togo,Corsica Cup,1,HOME,,,,,,,,25.4,,29750000.0,0.0,0.4,0.4666666666666667,4,3,1,0.2,0.26666666666666666,3,14,-11,8,5,1,2,118,180,0
2010-05-20,Aruba,Venezuela,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,2,15,-13,0.4,0.5333333333333333,4,3,1,1,0,1,0,180,29,0
2010-05-21,Corsica,Gabon,Corsica Cup,0,DRAW,,,0.0,,,0.0,,,,,,0.5,0.5833333333333334,5,2,3,0.6,0.6666666666666666,7,2,5,0,0,0,0,2,2,0
2010-05-21,Brittany,Togo,Corsica Cup,0,HOME,,,,,,,,25.4,,29750000.0,0.0,0.4,0.5333333333333333,8,6,2,0.2,0.2,2,16,-14,0,0,0,0,2,2,0
2010-05-21,Congo DR,Saudi Arabia,Friendly,1,AWAY,51.0,57.0,6.0,1655.0,1568.0,87.0,28.1,27.1,134050000.0,21800000.0,6.14908256880734,0.2,0.26666666666666666,7,13,-6,0.4,0.6,6,4,2,0,0,0,0,79,180,0
2010-05-21,Estonia,Finland,Friendly,0,HOME,,,0.0,,,0.0,,,,,,0.4,0.4666666666666667,4,4,0,0.4,0.5333333333333333,6,6,0,10,1,4,5,79,79,0
2010-05-22,Turkey,Czech Republic,Friendly,1,HOME,42.0,41.0,-1.0,1902.0,1726.0,176.0,27.0,27.1,508200000.0,115900000.0,4.384814495254529,0.6,0.6666666666666666,9,5,4,0.2,0.3333333333333333,2,3,-1,5,1,3,1,80,80,0
2010-05-23,Croatia,Wales,Friendly,0,HOME,11.0,,,1930.0,,,28.5,26.4,258500000.0,160150000.0,1.614111770215423,1.0,1.0,12,3,9,0.4,0.4,7,6,1,1,0,0,1,4,81,0
2010-05-24,South Africa,Bulgaria,Friendly,0,DRAW,60.0,,40.0,1524.0,,24.0,26.3,,44450000.0,,,0.4,0.6,8,2,6,0.4,0.4,12,11,1,0,0,0,0,8,5,0
2010-05-24,Japan,South Korea,Friendly,0,AWAY,18.0,25.0,7.0,1904.0,1752.0,152.0,26.4,27.5,223500000.0,118800000.0,1.8813131313131313,0.4,0.4666666666666667,6,6,0,0.8,0.8,12,4,8,10,2,4,4,47,8,0
2010-05-24,Portugal,Cape Verde,Friendly,0,DRAW,5.0,70.0,65.0,1984.0,1549.0,435.0,27.1,29.2,841000000.0,31830000.0,26.421614828777884,1.0,1.0,11,0,11,0.6,0.6666666666666666,10,4,6,1,1,0,0,82,180,0
2010-05-24,Australia,New Zealand,Friendly,0,HOME,26.0,95.0,69.0,1783.0,1585.0,198.0,27.5,27.8,32850000.0,16430000.0,1.9993913572732807,0.6,0.7333333333333333,6,3,3,0.4,0.5333333333333333,4,3,1,10,8,2,0,82,82,0
2010-05-24,Argentina,Canada,Friendly,0,HOME,3.0,30.0,27.0,2113.0,1784.0,329.0,27.9,24.6,575000000.0,21880000.0,26.279707495429616,0.8,0.8,12,7,5,0.0,0.06666666666666667,2,8,-6,0,0,0,0,19,113,0
2010-05-24,England,Mexico,Friendly,0,HOME,4.0,15.0,11.0,2020.0,1860.0,160.0,26.8,25.6,1300000000.0,142100000.0,9.148486980999296,0.6,0.6,11,4,7,0.6,0.7333333333333333,3,0,3,9,6,2,1,82,8,0
2010-05-25,United States,Czech Republic,Friendly,0,AWAY,16.0,41.0,25.0,1721.0,1726.0,-5.0,26.0,27.1,169700000.0,115900000.0,1.4641932700603968,0.2,0.2,5,10,-5,0.0,0.13333333333333333,1,5,-4,1,0,1,0,83,3,0
2010-05-25,Nigeria,Saudi Arabia,Friendly,1,DRAW,,57.0,,,1568.0,,25.96,27.1,134720000.0,21800000.0,6.179816513761468,0.6,0.6666666666666666,9,3,6,0.4,0.6,6,3,3,0,0,0,0,83,4,0
2010-05-25,Ukraine,Lithuania,Friendly,0,HOME,,,,,,,26.6,,266700000.0,,,0.4,0.5333333333333333,7,1,6,0.4,0.4,5,6,-1,7,5,2,0,180,180,0
2010-05-25,Montenegro,Albania,Friendly,0,AWAY,,,0.0,,,0.0,,,,,,0.4,0.5333333333333333,5,4,1,0.4,0.5333333333333333,9,6,3,1,0,1,0,83,83,0
2010-05-25,Armenia,Uzbekistan,Friendly,0,HOME,,62.0,-38.0,,1727.0,-227.0,,25.6,,14850000.0,0.0,0.2,0.2,4,10,-6,0.4,0.4666666666666667,6,4,2,1,1,0,0,83,83,0
2010-05-25,Greece,North Korea,Friendly,1,DRAW,,,,,,,28.51,25.3,80000000.0,6900000.0,11.594202898550725,0.6,0.6666666666666666,8,5,3,0.0,0.13333333333333333,3,6,-3,0,0,0,0,83,10,0
2010-05-25,Georgia,Cameroon,Friendly,1,DRAW,,,,,,,,26.3,,155000000.0,0.0,0.2,0.2,6,14,-8,0.2,0.3333333333333333,6,8,-2,0,0,0,0,83,83,0
2010-05-25,Republic of Ireland,Paraguay,Friendly,0,HOME,,64.0,,,1833.0,,27.48,28.3,,123950000.0,,0.0,0.2,3,6,-3,0.2,0.3333333333333333,3,5,-2,1,1,0,0,84,10,0
2010-05-26,Azerbaijan,Moldova,Friendly,1,DRAW,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,7,3,4,0.2,0.3333333333333333,5,7,-2,6,1,2,3,84,84,0
2010-05-26,Chile,Zambia,Friendly,0,HOME,,,,,,,28.0,,139000000.0,,,0.6,0.6666666666666666,6,3,3,0.4,0.5333333333333333,9,7,2,0,0,0,0,10,121,0
2010-05-26,Estonia,Croatia,Friendly,0,DRAW,,11.0,-89.0,,1930.0,-430.0,,28.5,,258500000.0,0.0,0.6,0.6666666666666666,6,2,4,1.0,1.0,11,1,10,6,0,5,1,5,3,0
2010-05-26,France,Costa Rica,Friendly,0,HOME,1.0,,,2081.0,,,26.7,27.2,1290000000.0,18750000.0,68.8,0.6,0.6666666666666666,10,4,6,0.2,0.3333333333333333,9,7,2,1,1,0,0,84,120,0
2010-05-26,Netherlands,Mexico,Friendly,1,HOME,7.0,15.0,8.0,1961.0,1860.0,101.0,26.6,25.6,808000000.0,142100000.0,5.686136523574947,0.4,0.6,3,1,2,0.6,0.6666666666666666,4,3,1,5,2,2,1,84,2,0
2010-05-26,Northern Ireland,Turkey,Friendly,1,AWAY,,42.0,-58.0,,1902.0,-402.0,,27.0,,508200000.0,0.0,0.0,0.13333333333333333,1,5,-4,0.6,0.6666666666666666,7,4,3,10,5,3,2,84,4,0
2010-05-26,Uruguay,Israel,Friendly,0,HOME,17.0,,83.0,1892.0,,392.0,26.6,,419200000.0,,,0.6,0.6666666666666666,7,4,3,0.6,0.6666666666666666,12,2,10,5,3,1,1,84,84,0
2010-05-27,Belarus,Honduras,Friendly,1,DRAW,,,,,,,,28.59,,21000000.0,0.0,0.4,0.4666666666666667,8,6,2,0.4,0.4,6,7,-1,0,0,0,0,85,36,0
2010-05-27,Denmark,Senegal,Friendly,0,HOME,,14.0,,,1878.0,,27.2,27.4,353000000.0,405900000.0,0.8696723330869672,0.4,0.4666666666666667,5,4,1,0.4,0.4666666666666667,5,5,0,2,1,0,1,85,17,0
2010-05-27,South Africa,Colombia,Friendly,0,HOME,60.0,13.0,-47.0,1524.0,1975.0,-451.0,26.3,29.3,44450000.0,285100000.0,0.1559102069449316,0.4,0.6,8,2,6,0.6,0.6,9,8,1,0,0,0,0,3,180,0
2010-05-28,Republic of Ireland,Algeria,Friendly,0,HOME,,36.0,,,1743.0,,27.48,26.4,,229100000.0,,0.2,0.3333333333333333,3,5,-2,0.2,0.26666666666666666,3,10,-7,1,0,1,0,3,86,0
2010-05-29,Spain,Saudi Arabia,Friendly,1,HOME,2.0,57.0,55.0,2165.0,1568.0,597.0,27.2,27.1,1150000000.0,21800000.0,52.75229357798165,1.0,1.0,16,5,11,0.4,0.6,6,3,3,1,1,0,0,87,4,0
2010-05-29,Sweden,Bosnia and Herzegovina,Friendly,0,HOME,39.0,52.0,13.0,1719.0,1594.0,125.0,27.1,26.9,495980000.0,117800000.0,4.210356536502546,0.6,0.6666666666666666,7,3,4,0.4,0.4,6,8,-2,0,0,0,0,87,87,0
2010-05-29,Slovakia,Cameroon,Friendly,1,DRAW,,,,,,,28.6,26.3,130050000.0,155000000.0,0.8390322580645161,0.4,0.4,3,5,-2,0.2,0.4,6,7,-1,0,0,0,0,87,4,0
2010-05-29,Venezuela,Canada,Friendly,0,DRAW,,30.0,-70.0,,1784.0,-284.0,,24.6,,21880000.0,0.0,0.6,0.6666666666666666,7,3,4,0.0,0.0,0,11,-11,1,0,0,1,9,5,0
2010-05-29,United States,Turkey,Friendly,0,HOME,16.0,42.0,26.0,1721.0,1902.0,-181.0,26.0,27.0,169700000.0,508200000.0,0.3339236521054703,0.2,0.2,7,13,-6,0.8,0.8,8,3,5,2,0,1,1,4,3,0
2010-05-29,Poland,Finland,Friendly,0,DRAW,,,,,,,27.0,,255600000.0,,,0.8,0.8,12,3,9,0.4,0.4666666666666667,5,7,-2,10,4,1,5,87,8,0
2010-05-29,Ukraine,Romania,Friendly,0,HOME,,,,,,,26.6,,266700000.0,,,0.6,0.6666666666666666,11,1,10,0.4,0.4666666666666667,5,9,-4,3,0,3,0,4,87,0
2010-05-29,New Zealand,Serbia,Friendly,1,HOME,95.0,,,1585.0,,,27.8,26.9,16430000.0,294500000.0,0.05578947368421053,0.4,0.4666666666666667,5,5,0,0.8,0.8,9,2,7,0,0,0,0,5,52,0
2010-05-29,Azerbaijan,North Macedonia,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.6,0.6666666666666666,7,3,4,0.6,0.6666666666666666,9,5,4,3,0,2,1,3,87,0
2010-05-29,Hungary,Germany,Friendly,0,AWAY,,10.0,-90.0,,1923.0,-423.0,,26.6,,828000000.0,0.0,0.2,0.26666666666666666,2,8,-6,0.4,0.5333333333333333,7,4,3,10,2,4,4,87,16,0
2010-05-29,Norway,Montenegro,Friendly,0,HOME,44.0,,56.0,1912.0,,412.0,26.0,,502900000.0,,,0.8,0.8666666666666667,6,2,4,0.4,0.4666666666666667,4,4,0,1,0,1,0,87,4,0
2010-05-29,Iceland,Andorra,Friendly,0,HOME,,,,,,,28.58,,75380000.0,,,0.2,0.4,3,2,1,0.0,0.0,2,25,-23,3,3,0,0,66,180,0
2010-05-29,Moldova,United Arab Emirates,Friendly,1,AWAY,,,0.0,,,0.0,,,,,,0.2,0.3333333333333333,6,8,-2,0.4,0.5333333333333333,2,1,1,0,0,0,0,3,87,0
2010-05-30,Belarus,South Korea,Friendly,1,HOME,,25.0,-75.0,,1752.0,-252.0,,27.5,,118800000.0,0.0,0.2,0.3333333333333333,6,8,-2,0.8,0.8,9,4,5,0,0,0,0,3,6,0
2010-05-30,Chile,Northern Ireland,Friendly,0,HOME,,,,,,,28.0,,139000000.0,,,0.6,0.6666666666666666,7,2,5,0.0,0.06666666666666667,0,6,-6,2,2,0,0,4,4,0
2010-05-30,Chile,Israel,Friendly,0,HOME,,,,,,,28.0,,139000000.0,,,0.6,0.6666666666666666,6,1,5,0.6,0.6666666666666666,13,5,8,1,0,1,0,0,4,0
2010-05-30,Grenada,Martinique,Friendly,0,DRAW,,,0.0,,,0.0,,,,,,0.0,0.06666666666666667,2,17,-15,0.2,0.4,4,5,-1,1,0,0,1,180,67,0
2010-05-30,Japan,England,Friendly,1,AWAY,18.0,4.0,-14.0,1904.0,2020.0,-116.0,26.4,26.8,223500000.0,1300000000.0,0.17192307692307693,0.4,0.4,6,8,-2,0.6,0.6,9,4,5,2,0,1,1,6,6,0
2010-05-30,Mexico,Gambia,Friendly,1,HOME,15.0,,85.0,1860.0,,360.0,25.6,,142100000.0,,,0.6,0.6,5,5,0,0.4,0.5333333333333333,7,4,3,0,0,0,0,4,141,0
2010-05-30,Nigeria,Colombia,Friendly,1,DRAW,,13.0,,,1975.0,,25.96,29.3,134720000.0,285100000.0,0.4725359522974395,0.4,0.5333333333333333,6,3,3,0.4,0.4,8,10,-2,3,0,3,0,5,3,0
2010-05-30,Paraguay,Côte d'Ivoire,Friendly,1,DRAW,64.0,33.0,-31.0,1833.0,1676.0,157.0,28.3,26.6,123950000.0,370800000.0,0.33427723840345197,0.2,0.3333333333333333,3,5,-2,0.4,0.4666666666666667,7,6,1,1,0,0,1,5,88,0
2010-05-30,Tunisia,France,Friendly,0,DRAW,40.0,1.0,-39.0,1636.0,2081.0,-445.0,28.8,26.7,68450000.0,1290000000.0,0.053062015503875966,0.0,0.2,4,6,-2,0.6,0.6666666666666666,7,5,2,3,0,2,1,129,4,0
2010-05-31,Iraqi Kurdistan,Two Sicilies,Viva World Cup,1,HOME,,,0.0,,,0.0,,,,,,0.4,0.4,12,7,5,0.0,0.0,0,0,0,0,0,0,0,180,180,1
2010-05-31,Gozo,Padania,Viva World Cup,0,AWAY,,,0.0,,,0.0,,,,,,0.0,0.0,4,12,-8,0.8,0.8,10,4,6,0,0,0,0,180,81,1
